3038	["p"]	Tenth letter of English alphabet, lowercase, with a closed loop and descending stem
3039	["q"]	Sixteenth letter of the Latin alphabet, representing a specific phoneme in writing.
3040	["r"]	A single lowercase graphic symbol representing the phoneme /r/ in written language
3041	["s"]	A single grapheme of an alphabet representing a specific speech sound
3042	["t"]	Tenth letter of the Latin alphabet, a written symbol representing a speech sound.
3043	["u"]	A single alphabetic symbol representing a speech sound in writing.
3044	["v"]	Uppercase V, a written alphabetic character that symbolizes spoken language.
3045	["w"]	A single alphabetic character representing a speech sound in writing and communication
3046	["x"]	X: a written symbol representing a speech sound in an alphabet
3047	["y"]	Twelfth letter of the English alphabet, representing a consonant sound.
3048	["z"]	Twentieth uppercase symbol of the Latin alphabet, representing a distinct speech sound
3049	["A"]	First uppercase symbol of the Latin alphabet, representing a vowel sound.
3050	["ABC", "alphabet"]	First three letters of the alphabet, representing basic building blocks of written language.
3051	["fir tree", "fir"]	Evergreen conifer of genus Abies, featuring a tall conical shape and needle-like foliage.
3052	["holly", "holly tree"]	Evergreen shrub or tree of genus Ilex with shiny prickly leaves and red berries
3053	["airport"]	Facility with runways, control tower, terminal, handling passenger and cargo air transport.
3054	["chess", "chess game"]	Strategic board game where two players move sixteen pieces to checkmate the opponent's king
3055	["flippers"]	Paddle-shaped swimming shoes that aid underwater movement, often used in diving.
3056	["angel"]	Divine messenger serving God, depicted with halo, wings, and prayerful posture.
3057	["tree"]	Tall perennial woody plant with a single trunk and branching canopy of leaves.
3058	["Christmas tree"]	Evergreen plant decorated with ornaments, ribbon, and star for Christmas celebrations.
3059	["single prop", "light aircraft", "single-propeller plane"]	Light aircraft with one forward-mounted propeller, fixed wings, and streamlined fuselage.
3060	["town hall", "city hall", "mayoral office"]	Two‑story municipal building containing town government offices and public administration functions
3061	["B"]	Second capital letter of the Latin alphabet, consisting of two loops and a vertical stem
3062	["bank"]	Financial institution housed in a building where deposits are taken and loans issued
3063	["Barbie", "doll"]	Female fashion doll, tall slender, golden hair, pink dress, high‑heeled shoes.
3064	["baptism", "christen", "baptize"]	Christian rite of water immersion signifying spiritual cleansing and rebirth
3065	["library"]	Public building that stores books, media, and research resources for community use
3067	["christmas balls"]	Glossy spherical ornaments with caps and loops, decorating spaces during the Christmas holiday.
3068	["frogman", "diver"]	Underwater professional diver equipped with scuba gear, performing tasks beneath the surface.
3069	["C"]	Third letter of the Latin alphabet, an uppercase curved symbol representing a speech sound.
3070	["cactus", "cactus plant"]	Succulent perennial of Cactaceae, green stems with spines, arid‑adapted, central trunk and arms.
3071	["calendar", "yearbook", "almanac"]	Annual grid displaying numbered days, marking dates within a structured yearly cycle
3072	["bells"]	Metal hollow devices that produce ringing sounds, often decorative for festive events.
3073	["soccer field", "football field", "football pitch"]	Rectangular grass area marked with lines, goals, and markings for playing soccer
3074	["carnival"]	Festive public celebration featuring merrymaking, processions, costumes, often includes parades and music.
3075	["bicycle helmet", "crash helmet", "helmet"]	Protective padded headgear for cyclists, featuring ventilation slots and colored safety design.
3076	["crash helmet", "helmet"]	Protective padded headgear for cyclists and motorcyclists, shielding against impact during travel.
3077	["flip-flops", "thongs"]	Backless sandals secured by a thong between the big toe and second toe.
3078	["cyclist", "biker"]	Individual who rides a bicycle for sport or leisure, wearing appropriate gear.
3079	["cypress tree", " cypress"]	Tall evergreen conifer of the genus Cupressus with dark scale-like leaves and rounded cones.
3080	["carnation flower", "gillyflower", "clove pink"]	Eurasian herbaceous plant bearing fragrant double blossoms in pink, purple, or red hues.
3081	["sports car", "sport car"]	Compact low-slung vehicle with high-powered engine, seats two, designed for speed.
3082	["school", "schoolhouse"]	Educational building where children receive instruction, often including classrooms, playground, and facilities
3083	["police station", "police headquarters"]	District headquarters where officers coordinate patrols, dispatch units, and receive detainees
3084	["communion", "first communion"]	participation in the Christian Eucharist sacrament, receiving consecrated bread and wine
3085	["garland", "chaplet"]	Circular band of foliage and flowers, ornamented with berries, used for festive décor
3086	["postal service", "post office"]	Public building where letters and parcels are collected, sorted, and dispatched nationwide.
3087	["birthday"]	annual celebration marking the day a person was born, often with cake
3088	["D"]	Uppercase alphabetic symbol representing the fourth speech sound in many writing systems.
3089	["dice game"]	Game employing dice rolled from a cup to produce random outcomes for leisure.
3090	["darts"]	Game where players throw small pointed missiles at a numbered circular board.
3091	["Mother's Day"]	Annual celebration on second Sunday in May honoring mothers worldwide
3092	["Christmas Day", "Xmas", "Dec 25"]	Christian holiday on December 25 commemorating Christ's birth, celebrated with festive customs.
3093	["Father's Day"]	Annual U.S. celebration on third June Sunday honoring male parents.
3094	["conductor", "music director"]	Professional who directs orchestras, guiding musicians with baton and interpreting scores.
3095	["dominoes", "dominos"]	Game using small rectangular tiles marked with dot patterns, played by matching ends.
3096	["E"]	Fifth uppercase character of the Latin alphabet, representing a vowel sound in writing.
3097	["skier"]	Person who glides down snow-covered slopes using skis and poles for sport
3098	["skis"]	Pairs of narrow wooden, metal, or plastic runners enabling snow gliding in sport.
3099	["train station", "station", "railroad station", "railway station"]	Facility where trains load and unload passengers and goods onto platforms.
3100	["Christmas Star"]	A golden five‑pointed decorative emblem symbolizing Christmas, often displayed as a radiant sky motif
3101	["F"]	Sixth uppercase character of the Latin alphabet, representing the sound /f/.
3102	["flower"]	Showy reproductive structure of angiosperms with colorful petals surrounding a central ovary
3103	["life ring", "lifesaver", "life belt"]	Circular buoyant device used for flotation and rescue in water.
3104	["G"]	Uppercase letter G, a rounded bowl with vertical stem in the Latin alphabet.
3105	["swimming goggles"]	Tight-fitting spectacles with adjustable strap, blue frame, clear lenses for aquatic activities.
3106	["gymnast"]	Athlete proficient in gymnastics, performing routines on apparatus such as bars and rings.
3107	["gymnast"]	Female athlete proficient in gymnastics, performing routines with apparatus such as hoops.
3108	["swimming cap", "bathing cap"]	Tight-fitting head covering that keeps hair dry during swimming activities
3109	["Father Christmas cap", "Santas cap"]	Red hat with white brim and fluffy pom‑pom, worn by male Father Christmas.
3110	["hail"]	Frozen ice pellets falling from storm clouds driven by strong updrafts onto ground.
3111	["garland"]	Circular band of foliage and flowers, decorative, often used in festive events like Christmas.
3112	["H"]	A capital letter formed by two vertical strokes joined by a central horizontal bar
3113	["grass"]	Narrow‑leaved green herbaceous plant cultivated for lawns, pasture, and hay.
3114	["leaf"]	Flattened green organ on a plant that conducts photosynthesis and transpiration.
3116	["hospital", "clinic"]	A multi‑story medical facility where patients receive diagnostic, therapeutic, and surgical care
3117	["I"]	Uppercase vertical stroke representing a vowel sound in the Latin alphabet.
3118	["church", "temple"]	Christian worship building with red‑domed bell tower, cross, bells, arched doorway, windows.
3119	["J"]	Tenth uppercase letter of the Latin alphabet, featuring a vertical stem and curved hook
3120	["K"]	Twelfth letter of the English alphabet, representing a consonant sound in writing.
3121	["L"]	A capital alphabetic character shaped like a vertical stem with a horizontal base
3122	["lemon tree"]	Evergreen tree native to Asia, cultivated for yellow fruit and aromatic foliage.
3123	["rain", "rainfall"]	Water droplets descend from atmospheric vapor, forming puddles on green landscapes.
3124	["The Three Kings", "Three Wise Men"]	Three Magi bearing gold, frankincense, and myrrh to honor infant Jesus.
3125	["M"]	Twelfth uppercase symbol of the Latin alphabet, representing the phoneme /m/ in speech
3126	["flowerpot", "pot"]	Container used for cultivating plants, often decorative, typically holds soil and seedlings.
3127	["daisy", "ray flower"]	Composite herbaceous plant with white ray florets surrounding a central disc.
3128	["medal", "gold medal"]	Award recognizing championship victory or commemorating an event, often gold with laurel.
3129	["table"]	Flat‑topped piece of furniture supported by vertical legs, often rectangular in shape.
3130	["doll", "dolly"]	A miniature figure of a person intended for play and imaginative leisure.
3131	["snowman"]	Festive snow sculpture shaped like a person, dressed in hat, scarf, and accessories.
